"Total length (mm)","0.10","0.25","0.50","0.75","0.90"
155,"23.6","25.3","27.3","29.8","32.1"
165,"28.9","31.0","33.6","36.6","39.5"
175,"35.1","37.7","40.7","44.4","47.8"
185,"42.1","45.2","48.9","53.3","57.4"
195,"50.1","53.7","58.1","63.3","68.2"
205,"59.0","63.3","68.5","74.6","80.4"
215,"69.1","74.0","80.1","87.2","94.0"
225,"80.2","86.0","92.9","101.2","109.1"
235,"92.5","99.1","107.2","116.7","125.8"
245,"106.1","113.7","122.9","133.7","144.2"
255,"121.0","129.7","140.2","152.5","164.4"
265,"137.3","147.1","159.0","172.9","186.6"
275,"155.1","166.1","179.6","195.3","210.6"
285,"174.4","186.8","201.9","219.5","236.8"
295,"195.4","209.2","226.1","245.8","265.2"
305,"218.0","233.4","252.2","274.1","295.8"
315,"242.4","259.5","280.4","304.7","328.8"
325,"268.6","287.6","310.7","337.6","364.3"
335,"296.8","317.7","343.2","372.8","402.4"
345,"326.9","349.9","378.0","410.5","443.1"
355,"359.1","384.3","415.2","450.8","486.6"
365,"393.4","421.0","454.8","493.8","533.1"
375,"430.0","460.1","497.0","539.5","582.5"
385,"468.8","501.7","541.8","588.1","635.0"
395,"510.1","545.7","589.4","639.6","690.7"
405,"553.8","592.4","639.8","694.2","749.7"
415,"600.0","641.8","693.1","752.0","812.1"
425,"648.9","694.0","749.5","813.0","878.0"
435,"700.4","749.1","808.9","877.4","947.6"
445,"754.7","807.2","871.6","945.2","1,021.0"
455,"812.0","868.3","937.5","1,016.6","1,098.1"
465,"872.1","932.6","1,006.9","1,091.7","1,179.3"
475,"935.3","1,000.1","1,079.7","1,170.5","1,264.5"
485,"1,001.6","1,070.9","1,156.1","1,253.2","1,353.9"
495,"1,071.1","1,145.1","1,236.2","1,339.9","1,447.6"
505,"1,143.9","1,222.9","1,320.1","1,430.6","1,545.7"
515,"1,220.1","1,304.2","1,407.8","1,525.6","1,648.4"
525,"1,299.7","1,389.3","1,499.6","1,624.8","1,755.7"
535,"1,382.9","1,478.1","1,595.4","1,728.4","1,867.8"
545,"1,469.7","1,570.8","1,695.4","1,836.5","1,984.7"
555,"1,560.2","1,667.4","1,799.6","1,949.3","2,106.6"
565,"1,654.5","1,768.2","1,908.2","2,066.7","2,233.7"
575,"1,752.8","1,873.0","2,021.4","2,189.0","2,366.0"
585,"1,855.0","1,982.1","2,139.1","2,316.3","2,503.6"
595,"1,961.3","2,095.6","2,261.4","2,448.5","2,646.7"
605,"2,071.8","2,213.5","2,388.6","2,586.0","2,795.4"
615,"2,186.5","2,336.0","2,520.6","2,728.7","2,949.8"
625,"2,305.6","2,463.1","2,657.7","2,876.8","3,110.0"
635,"2,429.1","2,594.9","2,799.8","3,030.3","3,276.1"
645,"2,557.1","2,731.5","2,947.1","3,189.5","3,448.4"
655,"2,689.8","2,873.1","3,099.8","3,354.4","3,626.8"
665,"2,827.1","3,019.7","3,257.8","3,525.2","3,811.6"
675,"2,969.3","3,171.4","3,421.4","3,701.9","4,002.8"
685,"3,116.4","3,328.3","3,590.6","3,884.6","4,200.5"
695,"3,268.5","3,490.5","3,765.5","4,073.5","4,405.0"
705,"3,425.7","3,658.2","3,946.3","4,268.8","4,616.3"
715,"3,588.0","3,831.4","4,133.0","4,470.4","4,834.5"
725,"3,755.6","4,010.2","4,325.8","4,678.5","5,059.8"
735,"3,928.6","4,194.8","4,524.7","4,893.3","5,292.2"
745,"4,107.1","4,385.1","4,730.0","5,114.9","5,532.0"
